38,50,1048,15061
38,51,1062,13251
38,52,1214,18234
38,53,1204,16702
38,54,1188,16579
38,55,1201,16725
38,56,1331,19034
38,57,1335,19082
39,40,38,429
39,41,56,573
39,42,4,48
39,43,34,377
39,44,1227,17057
39,45,1073,14740
39,46,902,12562
39,47,852,11877
39,48,1056,13293
39,49,1046,15097
39,50,1041,15085
39,51,1055,13274
39,52,1207,18258
39,53,1197,16726
39,54,1181,16602
39,55,1194,16749
39,56,1324,19058
39,57,1328,19106
40,41,94,1002
40,42,34,381
40,43,72,806
40,44,1189,16629
40,45,1035,14312
40,46,864,12134
40,47,814,11448
40,48,1018,12864
40,49,1008,14668
40,50,1002,14656
40,51,1016,12846
40,52,1168,17829
40,53,1159,16297
40,54,1143,16174
40,55,1156,16320
40,56,1286,18629
40,57,1290,18677
41,42,68,621
41,43,30,196
41,44,1235,17446
41,45,1081,15129
41,46,911,12950
41,47,861,12265
41,48,1064,13681
41,49,1062,17346
41,50,1056,17334
41,51,1063,13663
41,52,1215,18646
41,53,1205,17114
41,54,1189,16991
41,55,1202,17137
41,56,1332,19446
41,57,1336,19494
42,43,38,425
42,44,1223,17010
42,45,1069,14692
42,46,898,12514
42,47,848,11829
42,48,1052,13245
42,49,1042,15049
42,50,1036,15037
42,51,1050,13227
42,52,1202,18210
42,53,1193,16678
42,54,1177,16554
42,55,1190,16701
42,56,1320,19010
42,57,1324,19058
43,44,1226,17492
43,45,1073,15175
43,46,902,12997
43,47,852,12311
43,48,1056,13728
43,49,1080,15474
43,50,1074,15462
43,51,1054,13709
43,52,1206,18692
43,53,1197,17160
43,54,1181,17037
43,55,1194,17184
43,56,1323,19492
43,57,1328,19540
44,45,167,1699
44,46,328,3877
44,47,424,4563
44,48,504,4524
44,49,821,8263
44,50,712,7179
44,51,503,4505
44,52,197,1911
44,53,30,332
44,54,103,979
44,55,116,1126
44,56,502,6539
44,57,506,6587
45,46,162,2178
45,47,258,2864
45,48,433,5069
45,49,712,9299
45,50,707,9287
45,51,431,5050
45,52,359,3610
45,53,192,2031
45,54,265,2678
45,55,278,2825
45,56,441,6444
45,57,446,6492
46,47,96,686
46,48,271,2890
46,49,551,7121
46,50,545,7109
46,51,270,2872
46,52,375,6015
46,53,362,4209
46,54,350,4359
46,55,363,4506
46,56,612,8622
46,57,616,8670
47,48,250,3257
47,49,522,7488
47,50,490,6534
47,51,248,3239
47,52,354,6381
47,53,345,4849
47,54,329,4726
47,55,342,4873
47,56,662,9307
47,57,666,9355
48,49,577,6608
48,50,571,6596
48,51,2,19
48,52,490,5724
48,53,481,4192
48,54,465,4069
48,55,478,4216
48,56,872,11512
48,57,877,11560
49,50,110,1085
49,51,659,6589
49,52,717,7204
49,53,792,7932
49,54,776,7808
49,55,789,7955
49,56,1232,15743
49,57,1236,15791
50,51,527,5859
50,52,607,6119
50,53,682,6847
50,54,666,6723
50,55,679,6870
50,56,1105,14789
50,57,1109,14837
51,52,489,5706
51,53,479,4174
51,54,463,4050
51,55,476,4197
51,56,871,11494
51,57,875,11542
52,53,167,1579
52,54,153,1455
52,55,166,1602
52,56,645,7675
52,57,650,7723
53,54,73,647
53,55,86,794
53,56,532,6871
53,57,536,6919
54,55,13,147
54,56,574,6990
54,57,578,7038
55,56,559,6826
55,57,563,6874
56,57,4,48
